matchId,gameMode,queueId,gameDuration,tier,platform
VN2_1254403235,URF,900,1009,BRONZE,br1
VN2_1210062807,CLASSIC,420,1969,BRONZE,br1
VN2_1252221542,URF,900,1180,BRONZE,br1
VN2_1195031861,CLASSIC,420,1491,BRONZE,br1
VN2_1254570838,CLASSIC,420,2722,BRONZE,br1
VN2_1252919009,CLASSIC,440,2244,BRONZE,br1
VN2_1199299004,CLASSIC,420,3119,BRONZE,br1
VN2_1159247785,URF,900,1199,BRONZE,br1
VN2_1251216253,CLASSIC,420,2343,BRONZE,br1
VN2_1239395806,CLASSIC,420,1494,BRONZE,br1
VN2_1222564904,CLASSIC,420,2275,BRONZE,br1
VN2_1210923340,CLASSIC,420,2156,BRONZE,br1
VN2_1235666624,CLASSIC,420,1426,BRONZE,br1
VN2_1157071902,CLASSIC,420,943,BRONZE,br1
VN2_1194334059,URF,900,1376,BRONZE,br1
VN2_1168708380,CLASSIC,420,2125,BRONZE,br1
VN2_1218851727,CLASSIC,420,1352,BRONZE,br1
VN2_1241665555,CLASSIC,420,2301,BRONZE,br1
VN2_1233321688,CLASSIC,420,2069,BRONZE,br1
VN2_1231428691,URF,900,1518,BRONZE,br1
VN2_1247076132,CLASSIC,420,1465,BRONZE,br1
VN2_1251646118,ARAM,450,1201,BRONZE,br1
VN2_1254464794,CLASSIC,420,2643,BRONZE,br1
VN2_1250765972,CLASSIC,440,1993,BRONZE,br1
VN2_1251850426,CLASSIC,420,1348,BRONZE,br1
VN2_1231418665,CLASSIC,420,1993,BRONZE,br1
VN2_1251074323,URF,900,1062,BRONZE,br1
VN2_1218948615,CLASSIC,420,99,BRONZE,br1
VN2_1249884457,CLASSIC,420,1613,BRONZE,br1
VN2_1225839139,CLASSIC,420,97,BRONZE,br1
VN2_1239001446,CLASSIC,420,1276,BRONZE,br1
VN2_1253814610,URF,900,994,BRONZE,br1
VN2_1250570510,SWIFTPLAY,480,1237,BRONZE,br1
VN2_1227656422,CLASSIC,420,2294,BRONZE,br1
VN2_1233027620,CLASSIC,420,1345,BRONZE,br1
VN2_1253130987,CLASSIC,420,2269,BRONZE,br1
VN2_1223730952,CLASSIC,420,154,BRONZE,br1
VN2_1251855789,CLASSIC,400,2366,BRONZE,br1
VN2_1220532446,CLASSIC,400,1565,BRONZE,br1
VN2_1250644213,URF,900,1394,BRONZE,br1
VN2_1233522399,URF,900,1077,BRONZE,br1
VN2_1251143094,CLASSIC,420,1786,BRONZE,br1
VN2_1250634866,URF,900,814,BRONZE,br1
VN2_1254522603,URF,900,1446,BRONZE,br1
VN2_1246928280,URF,900,1251,BRONZE,br1
VN2_1250911195,CLASSIC,420,2291,BRONZE,br1
VN2_1146631665,CLASSIC,420,2171,BRONZE,br1
VN2_1253639067,CLASSIC,420,1720,BRONZE,br1
VN2_1244156489,URF,900,1304,BRONZE,br1
VN2_1179387365,CLASSIC,420,1013,BRONZE,br1
VN2_1210710170,ARAM,450,867,BRONZE,br1
VN2_1078542919,CLASSIC,400,124,BRONZE,br1
VN2_1240824179,CLASSIC,440,1020,BRONZE,br1
VN2_1249194488,CLASSIC,420,2242,BRONZE,br1
VN2_1209670701,CLASSIC,420,2093,BRONZE,br1
VN2_1168891106,CLASSIC,420,1448,BRONZE,br1
VN2_1246251568,CLASSIC,420,1815,BRONZE,br1
VN2_1213928771,CLASSIC,420,1972,BRONZE,br1
VN2_1248738654,URF,900,1467,BRONZE,br1
VN2_1235079401,CLASSIC,420,1993,BRONZE,br1
VN2_1251957264,SWIFTPLAY,480,994,BRONZE,br1
VN2_1241642040,URF,900,1114,BRONZE,br1
VN2_1209745830,CLASSIC,420,1191,BRONZE,br1
VN2_1181057458,CLASSIC,420,1734,BRONZE,br1
VN2_1207787200,CLASSIC,420,2755,BRONZE,br1
VN2_1244177884,CLASSIC,420,1302,BRONZE,br1
VN2_1240195154,URF,900,1166,BRONZE,br1
VN2_1242453106,CLASSIC,420,1623,BRONZE,br1
VN2_1242695518,CLASSIC,420,2283,BRONZE,br1
VN2_1087264195,CLASSIC,400,2380,BRONZE,br1
VN2_1230360927,ARAM,450,1491,BRONZE,br1
VN2_1253122521,CLASSIC,420,2185,BRONZE,br1
VN2_1235284818,URF,900,1459,BRONZE,br1
VN2_1228615139,CLASSIC,420,2266,BRONZE,br1
VN2_1208496660,CLASSIC,400,1303,BRONZE,br1
VN2_1229792248,CLASSIC,420,1743,BRONZE,br1
VN2_1246066815,CLASSIC,420,2335,BRONZE,br1
VN2_1237091017,URF,900,939,BRONZE,br1
VN2_1253276468,ARAM,450,921,BRONZE,br1
VN2_1252940130,URF,900,1378,BRONZE,br1
VN2_1218551704,CLASSIC,420,1645,BRONZE,br1
VN2_1238878184,CLASSIC,420,1153,BRONZE,br1
VN2_1224731475,CLASSIC,420,1700,BRONZE,br1
VN2_1203042639,CLASSIC,420,2234,BRONZE,br1
VN2_1252470653,CLASSIC,440,2709,BRONZE,br1
VN2_1251177244,URF,900,1010,BRONZE,br1
VN2_1248421147,CLASSIC,440,1883,BRONZE,br1
VN2_1216113759,CLASSIC,420,1913,BRONZE,br1
VN2_1134140660,CLASSIC,420,2135,BRONZE,br1
VN2_1253455024,URF,900,1496,BRONZE,br1
VN2_1253169935,URF,900,608,BRONZE,br1
VN2_891071675,CLASSIC,420,1717,BRONZE,br1
VN2_1251867313,URF,900,1468,BRONZE,br1
VN2_1221647391,CLASSIC,440,1549,BRONZE,br1
VN2_1240720270,CLASSIC,440,2333,BRONZE,br1
VN2_1250015629,CLASSIC,420,2051,BRONZE,br1
VN2_1207966339,CLASSIC,440,1515,BRONZE,br1
VN2_1230532182,CLASSIC,420,2434,BRONZE,br1
VN2_1243174508,CLASSIC,420,1676,BRONZE,br1
VN2_1243606409,CLASSIC,420,2015,BRONZE,br1
VN2_1211312554,CLASSIC,420,2709,BRONZE,br1
VN2_1250664012,URF,900,1220,BRONZE,br1
VN2_1195562364,CLASSIC,420,1488,BRONZE,br1
VN2_1241774210,CLASSIC,420,1442,BRONZE,br1
VN2_1212199103,CLASSIC,420,2188,BRONZE,br1
VN2_1211520365,CLASSIC,420,2226,BRONZE,br1
VN2_1254485379,URF,900,1276,BRONZE,br1
VN2_1223588555,CLASSIC,420,1417,BRONZE,br1
VN2_1214155848,CLASSIC,420,2135,BRONZE,br1
VN2_1231217267,CLASSIC,420,1932,BRONZE,br1
VN2_1249031270,CLASSIC,400,1889,BRONZE,br1
VN2_1242891115,CLASSIC,420,1888,BRONZE,br1
VN2_1218494645,CLASSIC,420,1823,BRONZE,br1
VN2_1250012899,CLASSIC,420,1974,BRONZE,br1
VN2_1210347553,CLASSIC,420,1813,BRONZE,br1
VN2_1243743022,URF,900,614,BRONZE,br1
VN2_1212205773,CLASSIC,420,1960,BRONZE,br1
VN2_1245364469,CLASSIC,420,1758,BRONZE,br1
VN2_1250394383,URF,900,1501,BRONZE,br1
VN2_1238985256,URF,900,1552,BRONZE,br1
VN2_1224934100,CLASSIC,440,69,BRONZE,br1
VN2_1201847249,CLASSIC,420,1837,BRONZE,br1
VN2_1234908551,CLASSIC,420,2216,BRONZE,br1
VN2_1202646799,URF,900,1400,BRONZE,br1
VN2_1249428580,URF,900,197,BRONZE,br1
VN2_1243934174,CLASSIC,420,111,BRONZE,br1
VN2_1229995565,CLASSIC,420,2204,BRONZE,br1
VN2_1189799067,CLASSIC,440,1471,BRONZE,br1
VN2_1250543870,URF,900,1146,BRONZE,br1
VN2_1209957770,CLASSIC,420,1888,BRONZE,br1
VN2_1208972574,CLASSIC,420,1909,BRONZE,br1
VN2_1248689264,URF,900,1221,BRONZE,br1
VN2_1229708183,ARAM,450,1743,BRONZE,br1
VN2_1254131679,ARAM,450,1318,BRONZE,br1
VN2_1222649684,CLASSIC,420,1782,BRONZE,br1
VN2_1247943272,CLASSIC,420,2094,BRONZE,br1
VN2_1192790254,URF,900,1356,BRONZE,br1
VN2_1236881717,CLASSIC,420,2063,BRONZE,br1
VN2_1244262597,ARAM,450,1447,BRONZE,br1
VN2_1233591039,CLASSIC,420,993,BRONZE,br1
VN2_1231625751,CLASSIC,420,1568,BRONZE,br1
VN2_1022919279,CLASSIC,420,1617,BRONZE,br1
VN2_1086802937,ARAM,450,1195,BRONZE,br1
VN2_1245835617,URF,900,1274,BRONZE,br1
VN2_1237761218,CLASSIC,420,2069,BRONZE,br1
VN2_1233683082,CLASSIC,420,1787,BRONZE,br1
VN2_1243829697,CLASSIC,420,2345,BRONZE,br1
VN2_1253538197,CLASSIC,420,1581,BRONZE,br1
VN2_1243052652,CLASSIC,420,1583,BRONZE,br1
VN2_1183675699,CLASSIC,420,1633,BRONZE,br1
VN2_1127283763,CLASSIC,420,1652,BRONZE,br1
VN2_1246767553,CLASSIC,420,1786,BRONZE,br1
VN2_1254487772,CLASSIC,420,1843,BRONZE,br1
VN2_1245685897,CLASSIC,420,1865,BRONZE,br1
VN2_1252552038,URF,900,1045,BRONZE,br1
VN2_1252409146,CLASSIC,400,1588,BRONZE,br1
VN2_1250217021,URF,900,874,BRONZE,br1
VN2_1170030056,CLASSIC,420,1735,BRONZE,br1
VN2_1244273402,CLASSIC,440,1259,BRONZE,br1
VN2_1251104141,CLASSIC,420,1941,BRONZE,br1
VN2_1243867771,CLASSIC,420,2720,BRONZE,br1
VN2_1246340300,CLASSIC,420,1471,BRONZE,br1
VN2_1249084923,URF,900,1313,BRONZE,br1
VN2_1236464479,CLASSIC,420,1307,BRONZE,br1
VN2_1244315857,CLASSIC,420,2120,BRONZE,br1
VN2_1250459659,URF,900,905,BRONZE,br1
VN2_1181372332,CLASSIC,420,2185,BRONZE,br1
VN2_1218742712,CLASSIC,420,1871,BRONZE,br1
VN2_1245073458,URF,900,918,BRONZE,br1
VN2_1211580313,CLASSIC,420,1512,BRONZE,br1
VN2_1250869234,CLASSIC,440,2155,BRONZE,br1
VN2_1252262301,URF,900,1193,BRONZE,br1
VN2_1246108817,URF,900,1610,BRONZE,br1
VN2_1248413205,CLASSIC,440,2381,BRONZE,br1
VN2_1242682074,URF,900,1261,BRONZE,br1
VN2_1237369321,URF,900,1167,BRONZE,br1
VN2_1243710390,CLASSIC,420,146,BRONZE,br1
VN2_1251418653,CLASSIC,420,1828,BRONZE,br1
VN2_1224428284,CLASSIC,420,2656,BRONZE,br1
VN2_1217099513,CLASSIC,400,1013,BRONZE,br1
VN2_1254667440,CLASSIC,420,1635,BRONZE,br1
VN2_1247574484,SWIFTPLAY,480,1358,BRONZE,br1
VN2_1241676567,URF,900,1222,BRONZE,br1
VN2_1243827637,URF,900,868,BRONZE,br1
VN2_1222533559,CLASSIC,420,2206,BRONZE,br1
VN2_1236182466,URF,900,1028,BRONZE,br1
VN2_1220400116,CLASSIC,420,1923,BRONZE,br1
VN2_1212459135,CLASSIC,420,1779,BRONZE,br1
VN2_1254442304,CLASSIC,420,1485,BRONZE,br1
VN2_1184737020,CLASSIC,420,1862,BRONZE,br1
VN2_1248716842,CLASSIC,420,1160,BRONZE,br1
VN2_1251542012,CLASSIC,420,1367,BRONZE,br1
VN2_1251614466,CLASSIC,420,1541,BRONZE,br1
VN2_1232615372,CLASSIC,420,2269,BRONZE,br1
VN2_1208304460,CLASSIC,440,2307,BRONZE,br1
VN2_1249266473,CLASSIC,440,1968,BRONZE,br1
VN2_1245625399,CLASSIC,420,1258,BRONZE,br1
VN2_1235807826,URF,900,625,BRONZE,br1
VN2_1229166527,CLASSIC,420,108,BRONZE,br1
VN2_1215638279,CLASSIC,420,1932,BRONZE,br1
VN2_1242989379,URF,900,1408,BRONZE,br1
VN2_1254343865,CLASSIC,420,1846,BRONZE,br1
VN2_1240308428,CLASSIC,420,1517,BRONZE,br1
VN2_1229688487,CLASSIC,440,2182,BRONZE,br1
VN2_1240476804,URF,900,1254,BRONZE,br1
VN2_1249506839,URF,900,1291,BRONZE,br1
VN2_1250589008,URF,900,977,BRONZE,br1
VN2_1189642272,CLASSIC,440,1244,BRONZE,br1
VN2_1247695789,CLASSIC,420,2574,BRONZE,br1
VN2_1243758434,CLASSIC,420,1404,BRONZE,br1
VN2_1208602604,CLASSIC,420,2194,BRONZE,br1
VN2_1214233296,CLASSIC,420,1851,BRONZE,br1
VN2_1243468366,CLASSIC,420,2315,BRONZE,br1
VN2_1248211009,CLASSIC,420,1371,BRONZE,br1
VN2_1247961112,CLASSIC,420,1519,BRONZE,br1
VN2_1237351984,CLASSIC,420,1543,BRONZE,br1
VN2_1223573958,CLASSIC,420,2079,BRONZE,br1
VN2_1253110737,CLASSIC,400,1042,BRONZE,br1
VN2_1239264634,CLASSIC,420,2037,BRONZE,br1
VN2_1252314418,CLASSIC,420,99,BRONZE,br1
VN2_1219483467,CLASSIC,420,2311,BRONZE,br1
VN2_1247696537,CLASSIC,420,1467,BRONZE,br1
VN2_1250692253,URF,900,1280,BRONZE,br1
VN2_1248165556,URF,900,1592,BRONZE,br1
VN2_1251461065,CLASSIC,420,1241,BRONZE,br1
VN2_1242804769,CLASSIC,420,1113,BRONZE,br1
VN2_1209160082,CLASSIC,420,1156,BRONZE,br1
VN2_1234420303,ARAM,450,932,BRONZE,br1
VN2_1253438734,CLASSIC,420,1743,BRONZE,br1
VN2_1222630090,CLASSIC,440,1957,BRONZE,br1
VN2_1237970828,CLASSIC,420,914,BRONZE,br1
VN2_1254218872,CLASSIC,420,2153,BRONZE,br1
VN2_1243596218,CLASSIC,420,1854,BRONZE,br1
VN2_871344535,CLASSIC,440,1680,BRONZE,br1
VN2_1208434030,CLASSIC,420,1979,BRONZE,br1
VN2_1228164994,CLASSIC,400,1209,BRONZE,br1
VN2_1233372766,CLASSIC,420,1802,BRONZE,br1
VN2_1246952557,URF,900,1023,BRONZE,br1
VN2_1190995716,CLASSIC,420,2100,BRONZE,br1
VN2_1214758441,CLASSIC,420,1766,BRONZE,br1
VN2_1250523679,URF,900,1231,BRONZE,br1
VN2_1240790914,CLASSIC,420,2312,BRONZE,br1
VN2_1243317672,CLASSIC,420,1827,BRONZE,br1
VN2_1248536205,CLASSIC,420,2562,BRONZE,br1
VN2_1252045332,CLASSIC,420,2412,BRONZE,br1
VN2_1218546360,CLASSIC,420,1673,BRONZE,br1
VN2_1231403493,CLASSIC,420,1908,BRONZE,br1
VN2_1252027427,CLASSIC,420,2879,BRONZE,br1
VN2_1245613763,SWIFTPLAY,480,1524,BRONZE,br1
VN2_1236504565,CLASSIC,420,1987,BRONZE,br1
VN2_1219357919,CLASSIC,420,2837,BRONZE,br1
VN2_1111836340,CLASSIC,440,1610,BRONZE,br1
VN2_1254486156,URF,900,1061,BRONZE,br1
VN2_1246496483,URF,900,1497,BRONZE,br1
VN2_1253155970,ARAM,450,1370,BRONZE,br1
VN2_931271461,CLASSIC,420,117,BRONZE,br1
VN2_1184995215,CLASSIC,440,1409,BRONZE,br1
VN2_1235637163,CLASSIC,440,2657,BRONZE,br1
VN2_1253299491,CLASSIC,420,2094,BRONZE,br1
VN2_1203037977,URF,900,2162,BRONZE,br1
VN2_1248485160,URF,900,1335,BRONZE,br1
VN2_1241299682,CLASSIC,420,459,BRONZE,br1
VN2_1245845208,CLASSIC,420,2367,BRONZE,br1
VN2_1241153319,URF,900,2014,BRONZE,br1
VN2_1244976198,URF,900,1027,BRONZE,br1
VN2_1242062814,URF,900,1165,BRONZE,br1
VN2_1233133957,CLASSIC,440,1518,BRONZE,br1
VN2_1252275750,CLASSIC,420,1585,BRONZE,br1
VN2_1253493914,URF,900,797,BRONZE,br1
VN2_1244526761,CLASSIC,420,1661,BRONZE,br1
VN2_1238546355,CLASSIC,440,1784,BRONZE,br1
VN2_1245634260,CLASSIC,420,1972,BRONZE,br1
VN2_1154404556,URF,900,648,BRONZE,br1
VN2_1252005639,CLASSIC,420,1661,BRONZE,br1
VN2_1235720307,CLASSIC,420,2125,BRONZE,br1
VN2_1248308792,ARAM,450,1339,BRONZE,br1
VN2_1237717557,URF,900,857,BRONZE,br1
VN2_1250301694,CLASSIC,420,1969,BRONZE,br1
VN2_1233179212,URF,900,867,BRONZE,br1
VN2_1240331492,CLASSIC,420,1559,BRONZE,br1
VN2_1194452041,CLASSIC,420,1857,BRONZE,br1
VN2_1246426910,URF,900,1573,BRONZE,br1
VN2_1214206665,SWIFTPLAY,480,1104,BRONZE,br1
VN2_1254581831,CLASSIC,420,1710,BRONZE,br1
VN2_1209434261,CLASSIC,420,1110,BRONZE,br1
VN2_1217179351,CLASSIC,420,752,BRONZE,br1
VN2_1247255940,URF,900,1309,BRONZE,br1
VN2_1197325226,CLASSIC,420,2440,BRONZE,br1
VN2_1192076477,CLASSIC,420,2068,BRONZE,br1
VN2_1212863509,CLASSIC,420,2788,BRONZE,br1
VN2_1244240786,CLASSIC,420,912,BRONZE,br1
VN2_1248963116,CLASSIC,420,75,BRONZE,br1
VN2_1236643913,CLASSIC,420,1412,BRONZE,br1
VN2_1207511224,CLASSIC,420,1613,BRONZE,br1
VN2_1230280529,CLASSIC,420,2138,BRONZE,br1
VN2_968168114,CLASSIC,420,102,BRONZE,br1
VN2_1250254920,URF,900,1277,BRONZE,br1
VN2_1250694246,URF,900,1674,BRONZE,br1
VN2_1216140126,CLASSIC,420,2593,BRONZE,br1
VN2_1246411776,URF,900,886,BRONZE,br1
VN2_1237315617,CLASSIC,420,2370,BRONZE,br1
VN2_1223661997,SWIFTPLAY,480,795,BRONZE,br1
VN2_1230925434,CLASSIC,420,1829,BRONZE,br1
VN2_1232161903,URF,900,1234,BRONZE,br1
VN2_1218162177,CLASSIC,420,1787,BRONZE,br1
VN2_1230975692,CLASSIC,420,3066,BRONZE,br1
VN2_1253458706,ARAM,450,1840,BRONZE,br1
VN2_1243083920,CLASSIC,420,1848,BRONZE,br1
VN2_1253536109,URF,900,875,BRONZE,br1
VN2_1221522538,CLASSIC,400,106,BRONZE,br1
VN2_1078296817,CLASSIC,400,2152,BRONZE,br1
VN2_1252301895,CLASSIC,420,109,BRONZE,br1
VN2_1239565336,URF,900,1321,BRONZE,br1
VN2_1124223504,CLASSIC,420,2453,BRONZE,br1
VN2_1007169623,ARAM,450,1045,BRONZE,br1
VN2_1228244298,CLASSIC,420,2458,BRONZE,br1
VN2_1250874510,CLASSIC,420,2183,BRONZE,br1
VN2_1226610283,CLASSIC,420,2114,BRONZE,br1
VN2_1250423458,URF,900,1022,BRONZE,br1
VN2_1248910705,URF,900,1323,BRONZE,br1
VN2_1253500421,CLASSIC,420,1446,BRONZE,br1
VN2_1252956934,CLASSIC,420,2205,BRONZE,br1
VN2_1244799718,URF,900,1262,BRONZE,br1
VN2_1016275932,CLASSIC,420,1645,BRONZE,br1
VN2_1243587778,URF,900,1691,BRONZE,br1
VN2_1250541111,CLASSIC,420,2335,BRONZE,br1
VN2_1231184980,CLASSIC,400,2580,BRONZE,br1
VN2_1226758522,CLASSIC,420,2216,BRONZE,br1
VN2_1232054071,CLASSIC,420,2426,BRONZE,br1
VN2_1250092887,URF,900,1692,BRONZE,br1
VN2_1138309985,CLASSIC,420,2417,BRONZE,br1
VN2_1233915523,URF,900,1345,BRONZE,br1
VN2_1223325984,CLASSIC,420,1949,BRONZE,br1
VN2_1248380473,CLASSIC,440,1589,BRONZE,br1
VN2_1252341214,CLASSIC,440,924,BRONZE,br1
VN2_1241099627,CLASSIC,420,1679,BRONZE,br1
VN2_1251487796,CLASSIC,420,2605,BRONZE,br1
VN2_1250465758,URF,900,1001,BRONZE,br1
VN2_1246133106,CLASSIC,420,2277,BRONZE,br1
VN2_1250948346,URF,900,911,BRONZE,br1
VN2_1252520023,CLASSIC,420,2074,BRONZE,br1
VN2_1254543080,SWIFTPLAY,480,80,BRONZE,br1
VN2_1253607308,URF,900,1525,BRONZE,br1
VN2_1234513642,CLASSIC,420,1690,BRONZE,br1
VN2_1247508311,CLASSIC,420,1767,BRONZE,br1
VN2_1238487384,CLASSIC,420,1191,BRONZE,br1
VN2_1237784106,CLASSIC,440,1913,BRONZE,br1
VN2_1197382027,CLASSIC,420,2483,BRONZE,br1
VN2_1253651862,CLASSIC,420,2402,BRONZE,br1
VN2_1236982160,CLASSIC,420,2072,BRONZE,br1
VN2_1187240583,CLASSIC,420,2000,BRONZE,br1
VN2_1247778627,CLASSIC,420,1280,BRONZE,br1
VN2_1253697222,CLASSIC,420,2140,BRONZE,br1
VN2_1235274227,URF,900,2235,BRONZE,br1
VN2_1236653427,CLASSIC,440,2324,BRONZE,br1
VN2_1253286961,ARAM,450,114,BRONZE,br1
VN2_1248310792,CLASSIC,420,2222,BRONZE,br1
VN2_1246737128,URF,900,837,BRONZE,br1
VN2_1244998989,CLASSIC,420,2143,BRONZE,br1
VN2_1251215225,CLASSIC,420,1586,BRONZE,br1
VN2_1233764004,CLASSIC,420,1616,BRONZE,br1
VN2_1225190534,CLASSIC,420,1809,BRONZE,br1
VN2_1135056626,CLASSIC,420,1691,BRONZE,br1
VN2_1174491268,URF,900,1259,BRONZE,br1
VN2_1249137097,CLASSIC,420,1749,BRONZE,br1
VN2_1249412294,CLASSIC,420,951,BRONZE,br1
VN2_1253402341,CLASSIC,420,1613,BRONZE,br1
VN2_1229694315,CLASSIC,420,2624,BRONZE,br1
VN2_1248415792,CLASSIC,420,2411,BRONZE,br1
VN2_1234166776,CLASSIC,420,1631,BRONZE,br1
VN2_1254298203,CLASSIC,420,1859,BRONZE,br1
VN2_1239520182,CLASSIC,420,1829,BRONZE,br1
VN2_1248064160,CLASSIC,420,1993,BRONZE,br1
VN2_1228961709,CLASSIC,420,964,BRONZE,br1
VN2_401862070,CLASSIC,420,1744,BRONZE,br1
VN2_1251216621,CLASSIC,420,2666,BRONZE,br1
VN2_1195264276,CLASSIC,420,2204,BRONZE,br1
VN2_1223708074,SWIFTPLAY,480,1048,BRONZE,br1
VN2_1201508147,URF,900,1295,BRONZE,br1
VN2_1226662631,CLASSIC,400,2098,BRONZE,br1
VN2_1252979066,URF,900,1072,BRONZE,br1
VN2_1242244340,CLASSIC,420,1838,BRONZE,br1
VN2_1232202808,CLASSIC,420,1690,BRONZE,br1
VN2_1252335687,CLASSIC,420,2213,BRONZE,br1
VN2_1252912457,URF,900,1500,BRONZE,br1
VN2_1242013893,CLASSIC,420,914,BRONZE,br1
VN2_1229757504,CLASSIC,420,2375,BRONZE,br1
VN2_1219704723,CLASSIC,420,1055,BRONZE,br1
VN2_1233535320,CLASSIC,420,2314,BRONZE,br1
VN2_1252564358,CLASSIC,400,1418,BRONZE,br1
VN2_1244545803,CLASSIC,420,923,BRONZE,br1
VN2_1243070058,CLASSIC,420,2595,BRONZE,br1
VN2_1241587555,CLASSIC,420,2106,BRONZE,br1
VN2_1215796236,CLASSIC,420,2014,BRONZE,br1
VN2_1204020425,CLASSIC,420,1658,BRONZE,br1
VN2_1190021362,CLASSIC,420,1765,BRONZE,br1
VN2_1229196252,CLASSIC,420,2115,BRONZE,br1
VN2_1241641413,CLASSIC,420,1975,BRONZE,br1
VN2_1222369614,CLASSIC,420,1165,BRONZE,br1
VN2_1247836683,URF,900,1506,BRONZE,br1
VN2_1231648259,CLASSIC,420,1493,BRONZE,br1
VN2_1244589211,CLASSIC,420,2410,BRONZE,br1
VN2_1240857715,CLASSIC,420,1170,BRONZE,br1
VN2_1215513858,CLASSIC,420,2048,BRONZE,br1
VN2_1236547338,CLASSIC,420,1837,BRONZE,br1
VN2_1254360680,URF,900,1819,BRONZE,br1
VN2_1248207829,CLASSIC,420,3010,BRONZE,br1
VN2_1168046733,CLASSIC,420,2235,BRONZE,br1
VN2_1248337746,CLASSIC,440,2631,BRONZE,br1
VN2_1211347431,CLASSIC,420,924,BRONZE,br1
VN2_1254411417,URF,900,680,BRONZE,br1
VN2_1253973821,URF,900,1525,BRONZE,br1
VN2_1221416392,CLASSIC,440,2890,BRONZE,br1
VN2_1194181460,CLASSIC,420,2345,BRONZE,br1
VN2_1165858614,CLASSIC,420,1866,BRONZE,br1
VN2_1248496883,CLASSIC,440,1946,BRONZE,br1
VN2_1215340889,CLASSIC,420,1487,BRONZE,br1
VN2_1244270163,URF,900,1623,BRONZE,br1
VN2_1187405357,URF,900,1456,BRONZE,br1
VN2_1253731852,CLASSIC,440,2121,BRONZE,br1
VN2_1253444690,CLASSIC,420,1643,BRONZE,br1
VN2_1237746214,URF,900,1466,BRONZE,br1
VN2_1253354686,CLASSIC,440,2076,BRONZE,br1
VN2_1250820822,URF,900,1463,BRONZE,br1
VN2_1242970359,CLASSIC,440,2122,BRONZE,br1
VN2_1249903797,URF,900,1208,BRONZE,br1
VN2_1197047095,CLASSIC,420,2003,BRONZE,br1
VN2_1047239973,ARAM,450,1326,BRONZE,br1
VN2_1249610222,CLASSIC,420,1874,BRONZE,br1
VN2_1245156385,CLASSIC,420,1978,BRONZE,br1
VN2_1248507196,CLASSIC,420,1910,BRONZE,br1
VN2_1254644065,URF,900,2055,BRONZE,br1
VN2_1237548111,CLASSIC,420,1865,BRONZE,br1
VN2_1247364548,CLASSIC,420,76,BRONZE,br1
VN2_1218093602,CLASSIC,420,1971,BRONZE,br1
VN2_1222874696,CLASSIC,420,2256,BRONZE,br1
VN2_1211925990,CLASSIC,420,1874,BRONZE,br1
VN2_1242837258,CLASSIC,420,2564,BRONZE,br1
VN2_1144264172,CLASSIC,420,1635,BRONZE,br1
VN2_1247896867,CLASSIC,420,2184,BRONZE,br1
VN2_1242601774,CLASSIC,420,1961,BRONZE,br1
VN2_1138917467,CLASSIC,420,2047,BRONZE,br1
VN2_1154211676,CLASSIC,440,2564,BRONZE,br1
VN2_1234733158,CLASSIC,440,2607,BRONZE,br1
VN2_1252892212,URF,900,1048,BRONZE,br1
VN2_1222532185,CLASSIC,420,2101,BRONZE,br1
VN2_1245130472,CLASSIC,440,2449,BRONZE,br1
VN2_1253083437,CLASSIC,420,2175,BRONZE,br1
VN2_1233458747,CLASSIC,420,1163,BRONZE,br1
VN2_1221322891,CLASSIC,420,1845,BRONZE,br1
VN2_1254158776,CLASSIC,420,1881,BRONZE,br1
VN2_1246975842,CLASSIC,420,145,BRONZE,br1
VN2_1248379321,CLASSIC,420,1875,BRONZE,br1
VN2_1251457359,CLASSIC,420,1626,BRONZE,br1
VN2_1202791571,CLASSIC,420,1922,BRONZE,br1
VN2_1252361567,SWIFTPLAY,890,893,BRONZE,br1
VN2_1230200339,CLASSIC,420,1507,BRONZE,br1
VN2_1246693709,URF,900,946,BRONZE,br1
VN2_1231473012,CLASSIC,440,1478,BRONZE,br1
VN2_1199719453,CLASSIC,420,961,BRONZE,br1
VN2_1210106423,CLASSIC,420,2044,BRONZE,br1
VN2_1249506098,CLASSIC,420,2185,BRONZE,br1
VN2_1134964345,CLASSIC,420,2098,BRONZE,br1
VN2_1248716791,CLASSIC,420,1894,BRONZE,br1
VN2_1130501598,CHERRY,1700,1393,BRONZE,br1
VN2_1245714986,CLASSIC,420,1490,BRONZE,br1
VN2_1254109158,URF,900,1008,BRONZE,br1
VN2_1251904004,URF,900,648,BRONZE,br1
VN2_1243185576,CLASSIC,420,100,BRONZE,br1
VN2_1189433656,CLASSIC,420,2051,BRONZE,br1
VN2_1237432059,CLASSIC,440,1521,BRONZE,br1
VN2_1245012948,CLASSIC,400,1930,BRONZE,br1
VN2_1249636998,CLASSIC,420,1954,BRONZE,br1
VN2_1207274811,CLASSIC,420,968,BRONZE,br1
VN2_1199317100,CLASSIC,420,1894,BRONZE,br1
VN2_1244025991,CLASSIC,440,1022,BRONZE,br1
VN2_1249935776,CLASSIC,420,2474,BRONZE,br1
VN2_1232860006,URF,900,1324,BRONZE,br1
VN2_1250177220,CLASSIC,420,2130,BRONZE,br1
VN2_1166353925,CLASSIC,420,2243,BRONZE,br1
VN2_1242676958,CLASSIC,420,2134,BRONZE,br1
VN2_1251514843,CLASSIC,420,2213,BRONZE,br1
